Alpha,Corr,r2,ztrans2,zc,N2
0.05,SAT:ENJOY,-0.97,-2.09229572,0.093251139,32.76156965
0.05,SAT:ENJOY,-0.96,-1.945910149,0.093021203,34.94812732
0.05,SAT:ENJOY,-0.95,-1.831780823,0.092818493,36.88942037
0.05,SAT:ENJOY,-0.94,-1.738049345,0.09263377,38.66955984
0.05,SAT:ENJOY,-0.93,-1.65839002,0.092461787,40.33640829
0.05,SAT:ENJOY,-0.92,-1.589026915,0.092299277,41.92015269
0.05,SAT:ENJOY,-0.91,-1.527524425,0.092143981,43.44127412
0.05,SAT:ENJOY,-0.9,-1.47221949,0.091994338,44.91441477
0.05,SAT:ENJOY,-0.89,-1.421925871,0.091849157,46.35051129
0.05,SAT:ENJOY,-0.88,-1.375767657,0.091707532,47.75801133
0.05,SAT:ENJOY,-0.87,-1.33307963,0.091568745,49.14363251
0.05,SAT:ENJOY,-0.86,-1.293344672,0.091432216,50.51285332
0.05,SAT:ENJOY,-0.85,-1.256152812,0.091297479,51.87023553
0.05,SAT:ENJOY,-0.84,-1.221173518,0.091164109,53.21966889
0.05,SAT:ENJOY,-0.83,-1.188136404,0.091031769,54.56451421
0.05,SAT:ENJOY,-0.82,-1.156817465,0.090900174,55.90772555
0.05,SAT:ENJOY,-0.81,-1.127029026,0.09076904,57.25195812
0.05,SAT:ENJOY,-0.8,-1.098612289,0.090638152,58.59960553
0.05,SAT:ENJOY,-0.79,-1.071431684,0.090507268,59.95288857
0.05,SAT:ENJOY,-0.78,-1.045370548,0.090376222,61.31385343
0.05,SAT:ENJOY,-0.77,-1.020327758,0.090244836,62.68443857
0.05,SAT:ENJOY,-0.76,-0.996215082,0.090112907,64.06650769
0.05,SAT:ENJOY,-0.75,-0.972955075,0.089980306,65.46182907
0.05,SAT:ENJOY,-0.74,-0.950479381,0.089846873,66.87213826
0.05,SAT:ENJOY,-0.73,-0.928727364,0.089712458,68.29913718
0.05,SAT:ENJOY,-0.72,-0.907644983,0.089576929,69.74450159
0.05,SAT:ENJOY,-0.71,-0.887183863,0.089440151,71.20990556
0.05,SAT:ENJOY,-0.7,-0.867300528,0.08930199,72.69703018
0.05,SAT:ENJOY,-0.69,-0.847955755,0.089162293,74.20758101
0.05,SAT:ENJOY,-0.68,-0.829114038,0.089020948,75.74327238
0.05,SAT:ENJOY,-0.67,-0.810743125,0.088877809,77.30587097
0.05,SAT:ENJOY,-0.66,-0.792813632,0.088732742,78.89718088
0.05,SAT:ENJOY,-0.65,-0.775298706,0.088585626,80.51905426
0.05,SAT:ENJOY,-0.64,-0.758173745,0.088436328,82.17341107
0.05,SAT:ENJOY,-0.63,-0.741416144,0.08828467,83.86226866
0.05,SAT:ENJOY,-0.62,-0.725005088,0.088130547,85.58768413
0.05,SAT:ENJOY,-0.61,-0.708921359,0.087973782,87.35184589
0.05,SAT:ENJOY,-0.6,-0.693147181,0.087814242,89.15701669
0.05,SAT:ENJOY,-0.59,-0.677666068,0.087651761,91.00559194
0.05,SAT:ENJOY,-0.58,-0.662462707,0.087486174,92.9000878
0.05,SAT:ENJOY,-0.57,-0.647522845,0.087317316,94.84315661
0.05,SAT:ENJOY,-0.56,-0.632833187,0.087145014,96.83760316
0.05,SAT:ENJOY,-0.55,-0.618381314,0.086969058,98.88642075
0.05,SAT:ENJOY,-0.54,-0.604155603,0.086789278,100.992754
0.05,SAT:ENJOY,-0.53,-0.59014516,0.08660546,103.1599739
0.05,SAT:ENJOY,-0.52,-0.576339755,0.086417386,105.3916713
0.05,SAT:ENJOY,-0.51,-0.562729769,0.086224838,107.6916693
0.05,SAT:ENJOY,-0.5,-0.549306144,0.086027555,110.0640859
0.05,SAT:ENJOY,-0.49,-0.536060337,0.085825314,112.5132924
0.05,SAT:ENJOY,-0.48,-0.522984278,0.085617823,115.0440288
0.05,SAT:ENJOY,-0.47,-0.510070337,0.085404818,117.6613566
0.05,SAT:ENJOY,-0.46,-0.497311288,0.085185974,120.3707715
0.05,SAT:ENJOY,-0.45,-0.484700279,0.084960985,123.1781701
0.05,SAT:ENJOY,-0.44,-0.472230804,0.084729507,126.0899508
0.05,SAT:ENJOY,-0.43,-0.459896681,0.08449117,129.1130493
0.05,SAT:ENJOY,-0.42,-0.447692024,0.084245582,132.2549987
0.05,SAT:ENJOY,-0.41,-0.435611223,0.083992321,135.5239959
0.05,SAT:ENJOY,-0.4,-0.42364893,0.083730942,138.9289752
0.05,SAT:ENJOY,-0.39,-0.411800034,0.083460952,142.4797168
0.05,SAT:ENJOY,-0.38,-0.40005965,0.083181835,146.1869165
0.05,SAT:ENJOY,-0.37,-0.3884231,0.082893024,150.0623322
0.05,SAT:ENJOY,-0.36,-0.376885901,0.082593918,154.1188894
0.05,SAT:ENJOY,-0.35,-0.365443754,0.082283838,158.370887
0.05,SAT:ENJOY,-0.34,-0.354092529,0.081962097,162.8340802
0.05,SAT:ENJOY,-0.33,-0.342828254,0.081627898,167.5260171
0.05,SAT:ENJOY,-0.32,-0.331647109,0.081280409,172.4661722
0.05,SAT:ENJOY,-0.31,-0.320545409,0.08091869,177.6763259
0.05,SAT:ENJOY,-0.3,-0.309519604,0.080541715,183.1808697
0.05,SAT:ENJOY,-0.29,-0.298566264,0.080148408,189.0071319
0.05,SAT:ENJOY,-0.28,-0.287682072,0.07973753,195.1860219
0.05,SAT:ENJOY,-0.27,-0.276863823,0.079307717,201.7525309
0.05,SAT:ENJOY,-0.26,-0.266108407,0.078857499,208.7463754
0.05,SAT:ENJOY,-0.25,-0.255412812,0.078385202,216.2129847
0.05,SAT:ENJOY,-0.24,-0.244774113,0.077888992,224.2044337
0.05,SAT:ENJOY,-0.23,-0.234189467,0.077366821,232.7807709
0.05,SAT:ENJOY,-0.22,-0.223656109,0.076816354,242.0117076
0.05,SAT:ENJOY,-0.21,-0.213171347,0.076235004,251.9784769
0.05,SAT:ENJOY,-0.2,-0.202732554,0.075619834,262.7764772
0.05,SAT:ENJOY,-0.19,-0.192337169,0.074967486,274.5185408
0.05,SAT:ENJOY,-0.18,-0.181982689,0.074274157,287.3390255
0.05,SAT:ENJOY,-0.17,-0.171666664,0.073535457,301.3994013
0.05,SAT:ENJOY,-0.16,-0.161386696,0.072746321,316.8954559
0.05,SAT:ENJOY,-0.15,-0.151140436,0.071900859,334.0670369
0.05,SAT:ENJOY,-0.14,-0.140925576,0.070992156,353.2114016
0.05,SAT:ENJOY,-0.13,-0.13073985,0.070012038,374.7016833
0.05,SAT:ENJOY,-0.12,-0.120581028,0.068950734,399.0131572
0.05,SAT:ENJOY,-0.11,-0.110446916,0.067796455,426.7612567
0.05,SAT:ENJOY,-0.1,-0.100335348,0.066534772,458.7583374
0.05,SAT:ENJOY,-0.09,-0.090244188,0.065147783,496.1006872
0.05,SAT:ENJOY,-0.08,-0.080171325,0.063612815,540.3074838
0.05,SAT:ENJOY,-0.07,-0.070114671,0.061900609,593.5507534
0.05,SAT:ENJOY,-0.06,-0.060072156,0.059972272,659.0587559
0.05,SAT:ENJOY,-0.05,-0.050041729,0.057774431,741.8661228
0.05,SAT:ENJOY,-0.04,-0.040021354,0.055230362,850.3324035
0.05,SAT:ENJOY,-0.03,-0.030009005,0.052222822,999.5602637
0.05,SAT:ENJOY,-0.02,-0.020002667,0.04855571,1220.354105
0.05,SAT:ENJOY,-0.01,-0.010000333,0.043849493,1588.869234
0.01,SAT:ENJOY,-0.99,-2.646652412,0.124089124,21.89026973
0.01,SAT:ENJOY,-0.98,-2.297559925,0.123688639,24.6851156
0.01,SAT:ENJOY,-0.97,-2.09229572,0.123395025,26.75152046
0.01,SAT:ENJOY,-0.96,-1.945910149,0.123150519,28.48342877
0.01,SAT:ENJOY,-0.95,-1.831780823,0.122934883,30.01958265
0.01,SAT:ENJOY,-0.94,-1.738049345,0.122738306,31.42699008
0.01,SAT:ENJOY,-0.93,-1.65839002,0.122555232,32.74376586
0.01,SAT:ENJOY,-0.92,-1.589026915,0.12238218,33.99394303
0.01,SAT:ENJOY,-0.91,-1.527524425,0.122216771,35.19381611
0.01,SAT:ENJOY,-0.9,-1.47221949,0.122057337,36.3550301
0.01,SAT:ENJOY,-0.89,-1.421925871,0.121902611,37.48627807
0.01,SAT:ENJOY,-0.88,-1.375767657,0.121751636,38.59426597
0.01,SAT:ENJOY,-0.87,-1.33307963,0.121603658,39.68431987
0.01,SAT:ENJOY,-0.86,-1.293344672,0.121458048,40.76078289
0.01,SAT:ENJOY,-0.85,-1.256152812,0.121314303,41.82726538
0.01,SAT:ENJOY,-0.84,-1.221173518,0.121171993,42.88683426
0.01,SAT:ENJOY,-0.83,-1.188136404,0.121030744,43.94214241
0.01,SAT:ENJOY,-0.82,-1.156817465,0.120890258,44.99551037
0.01,SAT:ENJOY,-0.81,-1.127029026,0.120750235,46.04902224
0.01,SAT:ENJOY,-0.8,-1.098612289,0.120610428,47.10455693
0.01,SAT:ENJOY,-0.79,-1.071431684,0.120470622,48.16383388
0.01,SAT:ENJOY,-0.78,-1.045370548,0.1203306,49.22845828
0.01,SAT:ENJOY,-0.77,-1.020327758,0.120190146,50.29994496
0.01,SAT:ENJOY,-0.76,-0.996215082,0.12004913,51.37970461
0.01,SAT:ENJOY,-0.75,-0.972955075,0.119907339,52.46912799
0.01,SAT:ENJOY,-0.74,-0.950479381,0.119764631,53.56953908
0.01,SAT:ENJOY,-0.73,-0.928727364,0.119620832,54.68224805
0.01,SAT:ENJOY,-0.72,-0.907644983,0.119475818,55.80852768
0.01,SAT:ENJOY,-0.71,-0.887183863,0.119329429,56.94965976
0.01,SAT:ENJOY,-0.7,-0.867300528,0.119181522,58.10691987
0.01,SAT:ENJOY,-0.69,-0.847955755,0.119031954,59.28159336
0.01,SAT:ENJOY,-0.68,-0.829114038,0.118880563,60.47499196
0.01,SAT:ENJOY,-0.67,-0.810743125,0.118727227,61.68843081
0.01,SAT:ENJOY,-0.66,-0.792813632,0.118571796,62.92326929
0.01,SAT:ENJOY,-0.65,-0.775298706,0.118414115,64.18090465
0.01,SAT:ENJOY,-0.64,-0.758173745,0.118254039,65.46277353
0.01,SAT:ENJOY,-0.63,-0.741416144,0.118091436,66.77035375
0.01,SAT:ENJOY,-0.62,-0.725005088,0.117926124,68.10520725
0.01,SAT:ENJOY,-0.61,-0.708921359,0.117757935,69.46895014
0.01,SAT:ENJOY,-0.6,-0.693147181,0.117586742,70.8632468
0.01,SAT:ENJOY,-0.59,-0.677666068,0.117412333,72.28988762
0.01,SAT:ENJOY,-0.58,-0.662462707,0.117234548,73.75071795
0.01,SAT:ENJOY,-0.57,-0.647522845,0.117053203,75.24769182
0.01,SAT:ENJOY,-0.56,-0.632833187,0.116868099,76.78287663
0.01,SAT:ENJOY,-0.55,-0.618381314,0.116679029,78.35845812
0.01,SAT:ENJOY,-0.54,-0.604155603,0.116485801,79.97673723
0.01,SAT:ENJOY,-0.53,-0.59014516,0.116288167,81.64018787
0.01,SAT:ENJOY,-0.52,-0.576339755,0.116085908,83.35141222
0.01,SAT:ENJOY,-0.51,-0.562729769,0.115878762,85.11320922
0.01,SAT:ENJOY,-0.5,-0.549306144,0.115666487,86.92853956
0.01,SAT:ENJOY,-0.49,-0.536060337,0.115448791,88.80059716
0.01,SAT:ENJOY,-0.48,-0.522984278,0.115225383,90.73279394
0.01,SAT:ENJOY,-0.47,-0.510070337,0.114995952,92.72878999
0.01,SAT:ENJOY,-0.46,-0.497311288,0.114760179,94.79251654
0.01,SAT:ENJOY,-0.45,-0.484700279,0.114517697,96.92822857
0.01,SAT:ENJOY,-0.44,-0.472230804,0.114268143,99.14049545
0.01,SAT:ENJOY,-0.43,-0.459896681,0.114011107,101.4342769
0.01,SAT:ENJOY,-0.42,-0.447692024,0.113746162,103.8149375
0.01,SAT:ENJOY,-0.41,-0.435611223,0.113472847,106.2883016
0.01,SAT:ENJOY,-0.4,-0.42364893,0.113190661,108.8607128
0.01,SAT:ENJOY,-0.39,-0.411800034,0.112899074,111.5390743
0.01,SAT:ENJOY,-0.38,-0.40005965,0.112597544,114.3308987
0.01,SAT:ENJOY,-0.37,-0.3884231,0.112285411,117.2444827
0.01,SAT:ENJOY,-0.36,-0.376885901,0.111962019,120.2888746
0.01,SAT:ENJOY,-0.35,-0.365443754,0.11162665,123.474031
0.01,SAT:ENJOY,-0.34,-0.354092529,0.111278503,126.8109531
0.01,SAT:ENJOY,-0.33,-0.342828254,0.110916752,130.3117532
0.01,SAT:ENJOY,-0.32,-0.331647109,0.11054044,133.9899234
0.01,SAT:ENJOY,-0.31,-0.320545409,0.110148559,137.8604165
0.01,SAT:ENJOY,-0.3,-0.309519604,0.109739999,141.939917
0.01,SAT:ENJOY,-0.29,-0.298566264,0.109313534,146.2471005
0.01,SAT:ENJOY,-0.28,-0.287682072,0.108867814,150.8029292
0.01,SAT:ENJOY,-0.27,-0.276863823,0.108401358,155.6310122
0.01,SAT:ENJOY,-0.26,-0.266108407,0.107912516,160.7580667
0.01,SAT:ENJOY,-0.25,-0.255412812,0.10739949,166.2143786
0.01,SAT:ENJOY,-0.24,-0.244774113,0.106860221,172.0345835
0.01,SAT:ENJOY,-0.23,-0.234189467,0.106292469,178.2582765
0.01,SAT:ENJOY,-0.22,-0.223656109,0.105693683,184.9311202
0.01,SAT:ENJOY,-0.21,-0.213171347,0.105061009,192.1059715
0.01,SAT:ENJOY,-0.2,-0.202732554,0.104391204,199.8444208
0.01,SAT:ENJOY,-0.19,-0.192337169,0.103680613,208.2186226
0.01,SAT:ENJOY,-0.18,-0.181982689,0.102925059,217.3137583
0.01,SAT:ENJOY,-0.17,-0.171666664,0.102119714,227.231215
0.01,SAT:ENJOY,-0.16,-0.161386696,0.101259068,238.092457
0.01,SAT:ENJOY,-0.15,-0.151140436,0.100336672,250.0446156
0.01,SAT:ENJOY,-0.14,-0.140925576,0.099344992,263.2675721
0.01,SAT:ENJOY,-0.13,-0.13073985,0.098275182,277.9836918
0.01,SAT:ENJOY,-0.12,-0.120581028,0.097116671,294.4716423
0.01,SAT:ENJOY,-0.11,-0.110446916,0.095856767,313.0855273
0.01,SAT:ENJOY,-0.1,-0.100335348,0.094480029,334.2828958
0.01,SAT:ENJOY,-0.09,-0.090244188,0.092967434,358.6662532
0.01,SAT:ENJOY,-0.08,-0.080171325,0.091295164,387.0468591
0.01,SAT:ENJOY,-0.07,-0.070114671,0.089432772,420.546473
0.01,SAT:ENJOY,-0.06,-0.060072156,0.087340569,460.7654998
0.01,SAT:ENJOY,-0.05,-0.050041729,0.084965119,510.0790574
0.01,SAT:ENJOY,-0.04,-0.040021354,0.082232012,572.1882946
0.01,SAT:ENJOY,-0.03,-0.030009005,0.079032386,653.2432777
0.01,SAT:ENJOY,-0.02,-0.020002667,0.075195932,764.3982902
0.01,SAT:ENJOY,-0.01,-0.010000333,0.070428171,928.6465542
0.1,PWOM:INTENT,-0.99,-2.646652412,0.070604696,133.7343518
0.1,PWOM:INTENT,-0.98,-2.297559925,0.069365433,153.3002288
0.1,PWOM:INTENT,-0.97,-2.09229572,0.068487641,167.8064676
0.1,PWOM:INTENT,-0.96,-1.945910149,0.067775524,179.9911114
0.1,PWOM:INTENT,-0.95,-1.831780823,0.067160987,190.8191593
0.1,PWOM:INTENT,-0.94,-1.738049345,0.066611458,200.7568638
0.1,PWOM:INTENT,-0.93,-1.65839002,0.066108539,210.0696209
0.1,PWOM:INTENT,-0.92,-1.589026915,0.065640734,218.9249316
0.1,PWOM:INTENT,-0.91,-1.527524425,0.06520032,227.436426
0.1,PWOM:INTENT,-0.9,-1.47221949,0.06478185,235.6854571
0.1,PWOM:INTENT,-0.89,-1.421925871,0.064381264,243.7328149
0.1,PWOM:INTENT,-0.88,-1.375767657,0.063995521,251.6254907
0.1,PWOM:INTENT,-0.87,-1.33307963,0.063622205,259.400918
0.1,PWOM:INTENT,-0.86,-1.293344672,0.063259408,267.0896563
0.1,PWOM:INTENT,-0.85,-1.256152812,0.062905559,274.7172334
0.1,PWOM:INTENT,-0.84,-1.221173518,0.062559358,282.3054008
0.1,PWOM:INTENT,-0.83,-1.188136404,0.062219732,289.8730285
0.1,PWOM:INTENT,-0.82,-1.156817465,0.061885742,297.4367864
0.1,PWOM:INTENT,-0.81,-1.127029026,0.061556593,305.0116173
0.1,PWOM:INTENT,-0.8,-1.098612289,0.0612316,312.611117
0.1,PWOM:INTENT,-0.79,-1.071431684,0.060910146,320.2478413
0.1,PWOM:INTENT,-0.78,-1.045370548,0.060591692,327.9335204
0.1,PWOM:INTENT,-0.77,-1.020327758,0.060275747,335.6792587
0.1,PWOM:INTENT,-0.76,-0.996215082,0.059961883,343.495672
0.1,PWOM:INTENT,-0.75,-0.972955075,0.059649696,351.3930319
0.1,PWOM:INTENT,-0.74,-0.950479381,0.059338806,359.381374
0.1,PWOM:INTENT,-0.73,-0.928727364,0.059028908,367.4705492
0.1,PWOM:INTENT,-0.72,-0.907644983,0.058719667,375.670377
0.1,PWOM:INTENT,-0.71,-0.887183863,0.058410806,383.9906515
0.1,PWOM:INTENT,-0.7,-0.867300528,0.058102043,392.4412561
0.1,PWOM:INTENT,-0.69,-0.847955755,0.057793118,401.0322001
0.1,PWOM:INTENT,-0.68,-0.829114038,0.057483781,409.7736868
0.1,PWOM:INTENT,-0.67,-0.810743125,0.057173794,418.6761666
0.1,PWOM:INTENT,-0.66,-0.792813632,0.056862938,427.7503853
0.1,PWOM:INTENT,-0.65,-0.775298706,0.056550985,437.0074647
0.1,PWOM:INTENT,-0.64,-0.758173745,0.056237713,446.458942
0.1,PWOM:INTENT,-0.63,-0.741416144,0.055922923,456.1168131
0.1,PWOM:INTENT,-0.62,-0.725005088,0.055606404,465.9936232
0.1,PWOM:INTENT,-0.61,-0.708921359,0.055287952,476.1025121
0.1,PWOM:INTENT,-0.6,-0.693147181,0.054967357,486.4572939
0.1,PWOM:INTENT,-0.59,-0.677666068,0.054644415,497.0725156
0.1,PWOM:INTENT,-0.58,-0.662462707,0.054318931,507.9635228
0.1,PWOM:INTENT,-0.57,-0.647522845,0.053990696,519.146579
0.1,PWOM:INTENT,-0.56,-0.632833187,0.053659519,530.6389041
0.1,PWOM:INTENT,-0.55,-0.618381314,0.053325166,542.4588623
0.1,PWOM:INTENT,-0.54,-0.604155603,0.052987448,554.6259396
0.1,PWOM:INTENT,-0.53,-0.59014516,0.052646135,567.16099
0.1,PWOM:INTENT,-0.52,-0.576339755,0.052301023,580.0862665
0.1,PWOM:INTENT,-0.51,-0.562729769,0.051951873,593.4256524
0.1,PWOM:INTENT,-0.5,-0.549306144,0.051598446,607.2047734
0.1,PWOM:INTENT,-0.49,-0.536060337,0.051240522,621.4511409
0.1,PWOM:INTENT,-0.48,-0.522984278,0.050877844,636.1944483
0.1,PWOM:INTENT,-0.47,-0.510070337,0.050510156,651.4667265
0.1,PWOM:INTENT,-0.46,-0.497311288,0.050137202,667.3025987
0.1,PWOM:INTENT,-0.45,-0.484700279,0.049758689,683.739633
0.1,PWOM:INTENT,-0.44,-0.472230804,0.049374339,700.8185669
0.1,PWOM:INTENT,-0.43,-0.459896681,0.048983841,718.5837626
0.1,PWOM:INTENT,-0.42,-0.447692024,0.04858689,737.0835406
0.1,PWOM:INTENT,-0.41,-0.435611223,0.048183154,756.3707266
0.1,PWOM:INTENT,-0.4,-0.42364893,0.047772267,776.503205
0.1,PWOM:INTENT,-0.39,-0.411800034,0.04735388,797.5444233
0.1,PWOM:INTENT,-0.38,-0.40005965,0.046927591,819.5642776
0.1,PWOM:INTENT,-0.37,-0.3884231,0.046492991,842.6398223
0.1,PWOM:INTENT,-0.36,-0.376885901,0.046049652,866.8562588
0.1,PWOM:INTENT,-0.35,-0.365443754,0.045597096,892.3081499
0.1,PWOM:INTENT,-0.34,-0.354092529,0.045134834,919.1006063
0.1,PWOM:INTENT,-0.33,-0.342828254,0.04466232,947.3509832
0.1,PWOM:INTENT,-0.32,-0.331647109,0.044178994,977.1905457
0.1,PWOM:INTENT,-0.31,-0.320545409,0.043684251,1008.766717
0.1,PWOM:INTENT,-0.3,-0.309519604,0.043177436,1042.245685
0.1,PWOM:INTENT,-0.29,-0.298566264,0.042657831,1077.815524
0.1,PWOM:INTENT,-0.28,-0.287682072,0.042124666,1115.689874
0.1,PWOM:INTENT,-0.27,-0.276863823,0.041577129,1156.112381
0.1,PWOM:INTENT,-0.26,-0.266108407,0.041014304,1199.362481
0.1,PWOM:INTENT,-0.25,-0.255412812,0.040435184,1245.762127
0.1,PWOM:INTENT,-0.24,-0.244774113,0.039838722,1295.683896
0.1,PWOM:INTENT,-0.23,-0.234189467,0.039223679,1349.56227
0.1,PWOM:INTENT,-0.22,-0.223656109,0.038588785,1407.905909
0.1,PWOM:INTENT,-0.21,-0.213171347,0.037932531,1471.315753
0.1,PWOM:INTENT,-0.2,-0.202732554,0.037253318,1540.505566
0.1,PWOM:INTENT,-0.19,-0.192337169,0.036549314,1616.331018
0.1,PWOM:INTENT,-0.18,-0.181982689,0.035818456,1699.826604
0.1,PWOM:INTENT,-0.17,-0.171666664,0.035058393,1792.255402
0.1,PWOM:INTENT,-0.16,-0.161386696,0.034266479,1895.175741
0.1,PWOM:INTENT,-0.15,-0.151140436,0.033439614,2010.534723
0.1,PWOM:INTENT,-0.14,-0.140925576,0.032574247,2140.796948
0.1,PWOM:INTENT,-0.13,-0.13073985,0.031666176,2289.131402
0.1,PWOM:INTENT,-0.12,-0.120581028,0.030710434,2459.683786
0.1,PWOM:INTENT,-0.11,-0.110446916,0.029700999,2657.988978
0.1,PWOM:INTENT,-0.1,-0.100335348,0.028630584,2891.609226
0.1,PWOM:INTENT,-0.09,-0.090244188,0.027490038,3171.170363
0.1,PWOM:INTENT,-0.08,-0.080171325,0.026267763,3512.102437
0.1,PWOM:INTENT,-0.07,-0.070114671,0.024948557,3937.740948
0.1,PWOM:INTENT,-0.06,-0.060072156,0.023511801,4485.213245
0.1,PWOM:INTENT,-0.05,-0.050041729,0.021928298,5217.58078
0.1,PWOM:INTENT,-0.04,-0.040021354,0.02015413,6251.798649
0.1,PWOM:INTENT,-0.03,-0.030009005,0.018117226,7833.733376
0.1,PWOM:INTENT,-0.02,-0.020002667,0.0156824,10591.93441
0.1,PWOM:INTENT,-0.01,-0.010000333,0.012525739,16835.37856
0.05,PWOM:INTENT,-0.99,-2.646652412,0.084343097,131.004101
0.05,PWOM:INTENT,-0.98,-2.297559925,0.082889817,150.1055533
0.05,PWOM:INTENT,-0.97,-2.09229572,0.081860187,164.2587134
0.05,PWOM:INTENT,-0.96,-1.945910149,0.081024764,176.1411188
0.05,PWOM:INTENT,-0.95,-1.831780823,0.080303711,186.6962989
0.05,PWOM:INTENT,-0.94,-1.738049345,0.079658855,196.3800667
0.05,PWOM:INTENT,-0.93,-1.65839002,0.079068629,205.4518433
0.05,PWOM:INTENT,-0.92,-1.589026915,0.078519545,214.0753356
0.05,PWOM:INTENT,-0.91,-1.527524425,0.078002599,222.3615586
0.05,PWOM:INTENT,-0.9,-1.47221949,0.077511329,230.3900148
0.05,PWOM:INTENT,-0.89,-1.421925871,0.077041028,238.2200558
0.05,PWOM:INTENT,-0.88,-1.375767657,0.076588127,245.8975576
0.05,PWOM:INTENT,-0.87,-1.33307963,0.076149758,253.4590695
0.05,PWOM:INTENT,-0.86,-1.293344672,0.07572372,260.9343813
0.05,PWOM:INTENT,-0.85,-1.256152812,0.075308157,268.3483872
0.05,PWOM:INTENT,-0.84,-1.221173518,0.074901561,275.7222706
0.05,PWOM:INTENT,-0.83,-1.188136404,0.074502643,283.074415
0.05,PWOM:INTENT,-0.82,-1.156817465,0.074110337,290.4210183
0.05,PWOM:INTENT,-0.81,-1.127029026,0.073723685,297.7766177
0.05,PWOM:INTENT,-0.8,-1.098612289,0.073341876,305.1544178
0.05,PWOM:INTENT,-0.79,-1.071431684,0.072964217,312.5665787
0.05,PWOM:INTENT,-0.78,-1.045370548,0.072590046,320.0244857
0.05,PWOM:INTENT,-0.77,-1.020327758,0.072218793,327.5388841
0.05,PWOM:INTENT,-0.76,-0.996215082,0.071849973,335.1200244
0.05,PWOM:INTENT,-0.75,-0.972955075,0.071483088,342.7778457
0.05,PWOM:INTENT,-0.74,-0.950479381,0.071117732,350.5220037
0.05,PWOM:INTENT,-0.73,-0.928727364,0.070753495,358.3620239
0.05,PWOM:INTENT,-0.72,-0.907644983,0.070390032,366.3073282
0.05,PWOM:INTENT,-0.71,-0.887183863,0.070026972,374.3673682
0.05,PWOM:INTENT,-0.7,-0.867300528,0.069664012,382.5516197
0.05,PWOM:INTENT,-0.69,-0.847955755,0.06930084,390.8696945
0.05,PWOM:INTENT,-0.68,-0.829114038,0.068937155,399.3313854
0.05,PWOM:INTENT,-0.67,-0.810743125,0.068572703,407.9466824
0.05,PWOM:INTENT,-0.66,-0.792813632,0.06820718,416.7259145
0.05,PWOM:INTENT,-0.65,-0.775298706,0.067840358,425.6796841
0.05,PWOM:INTENT,-0.64,-0.758173745,0.067471973,434.819024
0.05,PWOM:INTENT,-0.63,-0.741416144,0.067101775,444.1554046
0.05,PWOM:INTENT,-0.62,-0.725005088,0.066729523,453.7007944
0.05,PWOM:INTENT,-0.61,-0.708921359,0.066354961,463.4677426
0.05,PWOM:INTENT,-0.6,-0.693147181,0.06597786,473.4694003
0.05,PWOM:INTENT,-0.59,-0.677666068,0.065597999,483.7196014
0.05,PWOM:INTENT,-0.58,-0.662462707,0.065215098,494.2330124
0.05,PWOM:INTENT,-0.57,-0.647522845,0.064828952,505.0250586
0.05,PWOM:INTENT,-0.56,-0.632833187,0.064439319,516.1121322
0.05,PWOM:INTENT,-0.55,-0.618381314,0.064045925,527.5116846
0.05,PWOM:INTENT,-0.54,-0.604155603,0.063648539,539.2422316
0.05,PWOM:INTENT,-0.53,-0.59014516,0.063246912,551.3235396
0.05,PWOM:INTENT,-0.52,-0.576339755,0.062840766,563.7767662
0.05,PWOM:INTENT,-0.51,-0.562729769,0.062429861,576.6244965
0.05,PWOM:INTENT,-0.5,-0.549306144,0.062013893,589.8910483
0.05,PWOM:INTENT,-0.49,-0.536060337,0.061592611,603.6024511
0.05,PWOM:INTENT,-0.48,-0.522984278,0.061165699,617.7868323
0.05,PWOM:INTENT,-0.47,-0.510070337,0.060732864,632.4744677
0.05,PWOM:INTENT,-0.46,-0.497311288,0.060293798,647.6980942
0.05,PWOM:INTENT,-0.45,-0.484700279,0.059848157,663.4932024
0.05,PWOM:INTENT,-0.44,-0.472230804,0.059395625,679.8982195
0.05,PWOM:INTENT,-0.43,-0.459896681,0.058935825,696.9550188
0.05,PWOM:INTENT,-0.42,-0.447692024,0.058468389,714.7091667
0.05,PWOM:INTENT,-0.41,-0.435611223,0.057992924,733.2104306
0.05,PWOM:INTENT,-0.4,-0.42364893,0.057509029,752.513241
0.05,PWOM:INTENT,-0.39,-0.411800034,0.057016251,772.6773708
0.05,PWOM:INTENT,-0.38,-0.40005965,0.056514127,793.7684995
0.05,PWOM:INTENT,-0.37,-0.3884231,0.056002193,815.8589518
0.05,PWOM:INTENT,-0.36,-0.376885901,0.055479918,839.0287478
0.05,PWOM:INTENT,-0.35,-0.365443754,0.054946737,863.3665718
0.05,PWOM:INTENT,-0.34,-0.354092529,0.054402096,888.9708197
0.05,PWOM:INTENT,-0.33,-0.342828254,0.053845331,915.9514003
0.05,PWOM:INTENT,-0.32,-0.331647109,0.053275806,944.4309599
0.05,PWOM:INTENT,-0.31,-0.320545409,0.052692773,974.5473264
0.05,PWOM:INTENT,-0.3,-0.309519604,0.052095475,1006.455515
0.05,PWOM:INTENT,-0.29,-0.298566264,0.051483059,1040.330848
0.05,PWOM:INTENT,-0.28,-0.287682072,0.050854629,1076.372168
0.05,PWOM:INTENT,-0.27,-0.276863823,0.050209199,1114.806131
